diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,tracker_id,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,139,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,140,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,141,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,142,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,143,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,144,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,145,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,146,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,147,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,148,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,149,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,150,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,151,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,152,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,153,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,154,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,155,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,156,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,157,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,158,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,159,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,160,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,161,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,162,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,163,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,164,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,165,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,166,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,167,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,168,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,169,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,170,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,171,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,172,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,173,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,174,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,175,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,176,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,177,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,178,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,179,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,180,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,181,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,182,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,183,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,184,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,185,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,186,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,187,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,188,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,189,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,190,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,191,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,192,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,193,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,194,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,195,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,196,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,197,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,198,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,199,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,200,5,0.0,0.4,0.6
0.0002,800.0,3.35103e-09,0.15,6.8,0.2,0.25,oscillating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,201,5,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,202,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,203,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,204,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,205,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,206,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,207,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,208,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,209,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,210,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,211,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,212,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,213,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,214,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,215,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,216,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,217,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,218,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,219,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,220,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,221,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,222,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,223,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,224,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,225,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,226,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,227,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,228,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,229,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,230,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,231,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,232,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,233,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,234,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,235,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,236,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,237,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,238,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,239,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,240,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,241,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,242,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,243,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,244,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,245,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,246,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,247,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,248,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,249,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,250,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,251,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,252,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,253,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,254,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,255,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,256,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,257,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,258,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,259,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,260,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,261,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,262,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,263,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,264,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,265,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,266,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,267,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,268,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,269,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,270,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,271,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,272,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,273,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,274,87,0.0,0.4,0.6
0.0005,800.0,5.23599e-08,0.15,6.8,0.2,0.25,penetrating,800kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,275,87,0.0,0.4,0.6
